"Home","Home"
"Save Menu","Save Menu"
"Add Product","Add Product"
"Create","Create"
"All Stores","All Stores"
"Edit Root category #%1","Edit Root category #%1"
"New root menu","New root menu"
"Save category store","Save category store"
"One or more of the Cache Types are invalidated: %1.","One or more of the Cache Types are invalidated: %1."
"Page Cache","Page Cache"
"Choose store views","Choose store views"
"All Store View","All Store View"
"Store View","Store View"
